fecha,51bnm1liqa,51bnm1masa,51bnmbonoa,51bnmcap1a,51bnmcap2a,51bnmcap3a,51bnmcap4a,51bnmcob_a,51bnmcp1a,51bnmcpa,51bnmdiaa,51bnmdina,51bnmdolsa,51bnmeuroa,51bnmgub1a,51bnmgub2a,51bnmgub3a,51bnmliq_a,51bnmmda,51bnmplusa,51bnmpzoa,51bnmreala,51bnmudi_a,51bnmuslqa,51gold1_a,51horzonta,52accipata,52bnm10a,52bnm50a,52bnm60a,52bnm70a,52bnm80a,52bnm90a,52bnmasiaa,52bnmbraa,52bnmcomma,52bnmem1a,52bnmem2a,52bnmeurva,52bnmfibra,52bnmint1a,52bnmint2a,52bnmipc_a,52bnmlata,52bnmmeda,52bnmpat_a,52bnmpata,52bnmuseqa,52fonbnma,52gold2_a,52gold3_a,52gold4_a,52gold5_a,52numca,52numrva
2016-09-29,5.963092,1.190293,3.70334,1.217733,1.21631,1.214774,1.217341,10.483097,1.125803,26.803424,25.276111,26.469816,2.507871,14.123676,1.882096,1.216148,55.430535,1.89559,2.896546,13.04559,2.855739,1.407326,21.592746000000002,2.246724,125.482741,1.787325,284.052795,1.434376,1.962976,2.288336,2.049258,2.419604,2.132097,2.475598,0.814504,0.828087,1.385143,2.677493,1.500635,1.411444,3.159343,4.077897,1.546793,1.0219,1.866513,1.610936,6.328232,2.537775,149.530754,1.337202,2.938674,2.741359,409.630038,0.435225,368.29201
2016-09-30,5.963578,1.190389,3.70551,1.217866,1.216443,1.214907,1.217474,10.52163,1.130433,26.852637,25.278907,26.472046,2.515539,14.170531,1.882257,1.216143,55.48131,1.895767,2.896827,13.047018,2.856798,1.403676,21.620963,2.254979,125.499949,1.787519,283.915066,1.424494,1.961362,2.286007,2.046487,2.415808,2.128095,2.450526,0.796274,0.834387,1.367162,2.69231,1.488283,1.388946,3.135759,4.068254,1.534872,1.010015,1.851623,1.596912,6.277162,2.528818,148.388941,1.335013,2.928601,2.727186,406.80811,0.433679,368.144373
2016-10-03,5.965618,1.190804,3.704034,1.218319,1.216896,1.21536,1.21793,10.487266,1.13579,26.940595,25.288392,26.481356,2.510772,14.154978,1.882941,1.216495,55.412669,1.896381,2.897923,13.051872,2.856602,1.405076,21.674663,2.247578,125.535086,1.788181,283.106836,1.42189,1.957558,2.278829,2.038292,2.404052,2.11621,2.452804,0.797589,0.831707,1.368883,2.654896,1.492567,1.395183,3.147478,4.065643,1.521903,1.005811,1.842601,1.581732,6.215905,2.545743,147.02432,1.33456,2.92619,2.723455,406.064048,0.430667,366.758247
2016-10-04,5.966253,1.190932,3.704548,1.218466,1.217042,1.215506,1.218077,10.450265,1.133401,26.901726,25.291461,26.48395,2.502228,14.081259,1.883118,1.216556,55.427634,1.896579,2.898271,13.053439,2.856701,1.404467,21.64736,2.239648,125.543879,1.788395,283.41637,1.424451,1.959603,2.282657,2.042623,2.410181,2.122378,2.456228,0.81711,0.834022,1.371785,2.668089,1.484548,1.41746,3.131538,4.045377,1.533775,1.013835,1.843882,1.594343,6.265865,2.531175,148.214069,1.335152,2.928839,2.72717,406.793959,0.431697,366.932535
2016-10-05,5.966885,1.191055,3.700506,1.218612,1.217188,1.215652,1.218223,10.45014,1.130748,26.855204,25.294519,26.486815,2.50137,14.05601,1.883324,1.216654,55.311911,1.896776,2.898609,13.055,2.854969,1.40323,21.615061,2.23961,125.541476,1.788607,285.810486,1.422541,1.9606460000000001,2.2854,2.046111,2.415402,2.127954,2.435434,0.804189,0.833215,1.355744,2.677003,1.487153,1.406768,3.116081,4.038653,1.543563,1.005348,1.851645,1.610248,6.316493,2.523079,149.141846,1.334465,2.926445,2.724088,406.249753,0.43562,370.145463
2016-10-06,5.967626,1.191204,3.6953,1.218758,1.217334,1.215797,1.21837,10.403073,1.124641,26.755465,25.297575,26.490146,2.490631,14.007538,1.88356,1.216778,55.200779,1.896973,2.899002,13.05656,2.853098,1.402117,21.541899,2.229519,125.538352,1.78882,286.855767,1.427702,1.960037,2.285208,2.046369,2.416167,2.129174,2.455729,0.820987,0.833681,1.370257,2.664782,1.480732,1.412515,3.120061,4.022918,1.551105,1.014503,1.870505,1.615074,6.340031,2.525159,149.873546,1.33536,2.931138,2.731056,407.723962,0.437518,370.932078
2016-10-07,5.968339,1.191345,3.698768,1.218902,1.217478,1.215942,1.218515,10.416894,1.126251,26.789464,25.300611,26.493328,2.494024,13.951243,1.883776,1.21684,55.275389,1.897168,2.899386,13.058109,2.854657,1.403694,21.564878,2.232476,125.562621,1.789031,285.959961,1.427028,1.961208,2.286198,2.047134,2.416845,2.129648,2.458467,0.829452,0.834854,1.37539,2.680624,1.473801,1.399655,3.118755,4.023403,1.544932,1.016854,1.869105,1.609789,6.312735,2.532756,149.276674,1.335523,2.930997,2.730436,407.531654,0.434548,369.695442
2016-10-10,5.970525,1.1917739999999999,3.701197,1.21934,1.217915,1.216378,1.218954,10.436832,1.130881,26.890207,25.309761,26.503051,2.499339,14.005193,1.884456,1.217302,55.314875,1.897759,2.90055,13.062783,2.856417,1.408111,21.635587,2.236744,125.617444,1.789667,284.343598,1.421943,1.960552,2.28308,2.043058,2.410368,2.122729,2.452589,0.837819,0.834306,1.372093,2.674576,1.463198,1.390532,3.110365,4.00903,1.533186,1.020019,1.849462,1.598496,6.264688,2.529891,148.160771,1.334967,2.926698,2.723583,406.080827,0.432588,367.853027
2016-10-11,5.971276,1.191923,3.709878,1.219486,1.218061,1.216524,1.2191,10.236387,1.134552,26.964585,25.312813,26.506377,2.451419,13.694227,1.884681,1.217425,55.51758,1.897955,2.900954,13.064341,2.86059,1.410531,21.698922,2.193796,125.664918,1.789879,286.401431,1.422026,1.962492,2.285534,2.04507,2.412551,2.124257,2.424325,0.825825,0.825018,1.359669,2.629263,1.44247,1.405212,3.066675,3.94928,1.554103,1.014126,1.871329,1.622211,6.352233,2.489796,150.174351,1.335866,2.928177,2.72452,406.10683,0.435526,370.992615
2016-10-12,5.971987,1.192062,3.707791,1.219632,1.218207,1.21667,1.219247,10.246977,1.123298,26.794884,25.315882,26.509546,2.454022,13.602145,1.8849,1.217556,55.493962,1.898152,2.901335,13.065908,2.859938,1.408934,21.566608,2.196069,125.667508,1.790092,286.354831,1.409658,1.956845,2.277065,2.036023,2.400604,2.112606,2.367425,0.820941,0.822094,1.329864,2.607074,1.426364,1.40695,3.026148,3.909839,1.546582,1.010159,1.870375,1.61452,6.322517,2.463456,149.420628,1.332742,2.91511,2.706556,402.572603,0.43504,370.856928
2016-10-13,5.972722,1.192206,3.705542,1.219778,1.218353,1.216816,1.219394,10.232783,1.119408,26.728342,25.318951,26.512913,2.45069,13.547881,1.88513,1.21771,55.433717,1.89835,2.90172,13.067475,2.85901,1.409769,21.536857,2.193032,125.672024,1.790305,286.933151,1.40771,1.955051,2.274003,2.0327480000000002,2.396116,2.108266,2.364777,0.814987,0.816699,1.32773,2.592531,1.413365,1.398129,3.022083,3.90015,1.544228,1.00719,1.872312,1.611858,6.310227,2.461431,149.147437,1.332138,2.912886,2.703577,402.016477,0.435965,370.9679
2016-10-14,5.973526,1.192358,3.710449,1.219924,1.218499,1.216961,1.21954,10.226715,1.118625,26.733496,25.322008,26.516412,2.449898,13.575241,1.885372,1.217883,55.542374,1.898547,2.90214,13.069036,2.861522,1.411714,21.56094,2.191744,125.705694,1.790518,285.445426,1.403073,1.953028,2.269643,2.027421,2.388317,2.100079,2.33451,0.824844,0.820304,1.31614,2.561249,1.40782,1.401051,3.009713,3.879787,1.538263,1.008906,1.873774,1.605541,6.28656,2.453089,148.586479,1.331569,2.90898,2.697412,400.69193,0.432827,369.870249
2016-10-17,5.975814,1.192811,3.713608,1.220362,1.218936,1.217399,1.21998,10.271798,1.117061,26.717346,25.331184,26.526644,2.459325,13.558842,1.88608,1.21836,55.606573,1.899138,2.903364,13.073721,2.863379,1.412991,21.559351,2.201391,125.76016,1.791156,286.636625,1.406495,1.955779,2.273528,2.03148,2.393726,2.105362,2.355011,0.831978,0.825228,1.322953,2.582794,1.414788,1.403642,3.024967,3.912716,1.537676,1.013321,1.881189,1.606458,6.285479,2.46794,148.454708,1.332865,2.913218,2.702716,401.669364,0.434403,371.527072
2016-10-18,5.976598,1.192962,3.715098,1.220508,1.219082,1.217544,1.220126,10.209956,1.118088,26.732867,25.334237,26.530087,2.444803,13.485702,1.886317,1.218533,55.641604,1.899334,2.903776,13.07528,2.864187,1.413154,21.568936,2.188141,125.778686,1.791368,286.346738,1.401948,1.953576,2.269649,2.026961,2.387306,2.098758,2.333929,0.837589,0.820568,1.31505,2.558608,1.400607,1.410541,3.000208,3.874316,1.535874,1.014373,1.880486,1.606114,6.278985,2.442725,148.277933,1.332003,2.90887,2.696361,400.371015,0.434067,370.563245
2016-10-19,5.97734,1.193106,3.715643,1.220654,1.219228,1.21769,1.220273,10.072945,1.120809,26.786752,25.337296,26.533359,2.41215,13.282896,1.886547,1.218686,55.650764,1.899531,2.90417,13.076842,2.864536,1.414947,21.608874,2.158789,125.802436,1.791581,287.351553,1.405505,1.956393,2.274125,2.031779,2.393741,2.105081,2.336265,0.846562,0.811866,1.319273,2.557347,1.399554,1.410559,2.987695,3.852585,1.551029,1.02212,1.891901,1.622065,6.345124,2.428136,149.7242,1.332996,2.912761,2.701579,401.388118,0.43667,372.950225
2016-10-20,5.978086,1.193247,3.713315,1.220801,1.219374,1.217836,1.22042,10.041691,1.118801,26.756169,25.340361,26.536619,2.405893,13.226011,1.886776,1.218832,55.595088,1.899729,2.904563,13.078407,2.86371,1.415176,21.590443,2.152104,125.810922,1.791794,289.214989,1.409862,1.958763,2.278486,2.036841,2.400889,2.112425,2.337946,0.842312,0.81316,1.322671,2.565294,1.395017,1.424655,2.98649,3.848918,1.564247,1.026327,1.911399,1.636557,6.397259,2.42857,150.938443,1.333927,2.917057,2.707677,402.630468,0.43977,375.207025
2016-10-21,5.978841,1.193392,3.709763,1.220947,1.21952,1.217982,1.220566,10.059135,1.119473,26.76373,25.343422,26.539951,2.410022,13.20096,1.88701,1.218986,55.499567,1.899926,2.904965,13.079968,2.862289,1.415295,21.584986,2.15582,125.816582,1.792007,288.091224,1.407516,1.957586,2.276515,2.034816,2.398143,2.109823,2.332904,0.854222,0.807789,1.321133,2.570526,1.396924,1.419228,2.988718,3.853347,1.557061,1.030523,1.901932,1.633278,6.375159,2.429156,150.291747,1.333227,2.914379,2.704074,401.959761,0.438075,374.090736
2016-10-24,5.981036,1.193825,3.712189,1.221385,1.219958,1.218419,1.221006,10.048375,1.123376,26.83855,25.352604,26.549708,2.407976,13.115969,1.887684,1.219413,55.517529,1.900517,2.906135,13.084651,2.86335,1.416924,21.642677,2.153509,125.869857,1.792646,289.486575,1.408039,1.959024,2.278137,2.036246,2.399689,2.111099,2.329487,0.853745,0.810837,1.319057,2.561836,1.395376,1.416453,2.983333,3.840096,1.563518,1.031158,1.905233,1.643691,6.395417,2.427496,150.804365,1.333803,2.915579,2.705152,402.109614,0.439723,376.068402
2016-10-25,5.981745,1.193968,3.712198,1.221531,1.220103,1.218565,1.221153,10.04113,1.123814,26.852801,25.355662,26.552903,2.405958,13.11968,1.887905,1.219546,55.513009,1.900714,2.90652,13.086211,2.863464,1.417694,21.661256,2.151955,125.887054,1.792859,289.347281,1.410482,1.960892,2.280829,2.039157,2.403569,2.114961,2.33897,0.856993,0.811853,1.324371,2.575402,1.396128,1.429596,2.989401,3.852959,1.563028,1.032148,1.906322,1.643902,6.397774,2.434681,150.826764,1.334486,2.918229,2.708723,402.807039,0.440048,375.125864
2016-10-26,5.982472,1.194111,3.70768,1.221677,1.220249,1.218711,1.221299,10.020023,1.120082,26.778949,25.358723,26.556153,2.400706,13.112392,1.888134,1.219683,55.401484,1.900911,2.906907,13.087775,2.861593,1.416219,21.600258,2.147432,125.879921,1.793072,287.306039,1.405449,1.957474,2.27566,2.033787,2.39646,2.108185,2.334027,0.852602,0.809941,1.323233,2.575006,1.389868,1.415947,2.977966,3.834312,1.553323,1.030396,1.89597,1.634744,6.359154,2.417941,149.797585,1.332971,2.912554,2.701123,401.369493,0.437035,372.236493
2016-10-27,5.983191,1.194253,3.703446,1.221823,1.220395,1.218857,1.221446,10.106246,1.111125,26.646018,25.361782,26.559334,2.419826,13.240924,1.888353,1.219811,55.30046,1.901108,2.907292,13.089338,2.859883,1.41549,21.533072,2.165896,125.877844,1.793285,286.942282,1.402988,1.955173,2.272169,2.030291,2.391947,2.104017,2.331853,0.854886,0.811665,1.320727,2.578196,1.396236,1.401332,2.99067,3.85394,1.543891,1.029324,1.890711,1.623301,6.316663,2.43309,148.893211,1.332127,2.909536,2.697241,400.664924,0.434224,371.68384
2016-10-28,5.983931,1.194397,3.697286,1.22197,1.220542,1.219003,1.221593,10.164813,1.107083,26.574813,25.364851,26.562619,2.432673,13.310395,1.888583,1.219958,55.145096,1.901306,2.907689,13.090906,2.857377,1.415034,21.477673,2.178439,125.871786,1.793498,285.674597,1.406055,1.955663,2.273856,2.032749,2.395798,2.108322,2.326331,0.861113,0.821067,1.319292,2.578074,1.403021,1.412681,2.999265,3.870918,1.553514,1.035742,1.894515,1.631509,6.357199,2.444001,149.911678,1.332414,2.912018,2.701145,401.539971,0.431962,369.922772
2016-10-31,5.986182,1.194833,3.691875,1.222409,1.22098,1.219441,1.222034,10.25294,1.101204,26.474585,25.374032,26.572494,2.4536,13.516352,1.889264,1.220397,55.000546,1.901898,2.908869,13.095597,2.855343,1.414712,21.411611,2.197316,125.894913,1.794137,284.210636,1.407035,1.955206,2.273292,2.032528,2.395767,2.108719,2.333166,0.860596,0.82456,1.324351,2.593372,1.413606,1.406973,3.018254,3.892202,1.551523,1.0364120000000001,1.873878,1.624317,6.336021,2.446892,149.732571,1.332437,2.912616,2.702188,401.818459,0.428896,368.454358
2016-11-01,5.986885,1.194974,3.692747,1.222558,1.221129,1.21959,1.222183,10.222467,1.100469,26.449546,25.377159,26.575653,2.445303,13.481047,1.889486,1.220524,55.051006,1.9021,2.909253,13.097194,2.855525,1.413942,21.367833,2.190789,125.895559,1.794354,285.142956,1.406239,1.953899,2.271389,2.030404,2.392985,2.105929,2.329272,0.867447,0.811904,1.326318,2.586654,1.404059,1.404632,3.012036,3.880655,1.550397,1.038527,1.878667,1.625379,6.331984,2.4357,149.690371,1.331967,2.911711,2.701065,401.592672,0.428724,369.438283
2016-11-03,5.988259,1.195254,3.677444,1.222852,1.221423,1.219883,1.222478,10.377098,1.077009,26.054753,25.383327,26.581857,2.477573,13.776367,1.889917,1.220751,54.669689,1.902498,2.910003,13.100342,2.848901,1.408214,21.130077,2.223929,125.853982,1.794784,282.150053,1.402401,1.947819,2.263659,2.023407,2.384803,2.09911,2.357,0.848746,0.826377,1.334457,2.623601,1.421946,1.3906,3.039732,3.921872,1.527511,1.028653,1.845706,1.597517,6.233628,2.459481,147.440342,1.330039,2.905754,2.69418,400.49347,0.424803,363.858496
2016-11-04,5.988928,1.195392,3.684634,1.222999,1.221569,1.22003,1.222626,10.376841,1.089867,26.259373,25.386413,26.584896,2.477535,13.842775,1.890127,1.22086,54.829589,1.902697,2.910374,13.101917,2.852149,1.408933,21.251929,2.223857,125.891128,1.794998,280.049759,1.389696,1.94225,2.25277,2.010281,2.365898,2.079281,2.326734,0.827478,0.819274,1.314232,2.568232,1.410601,1.375509,3.010173,3.887047,1.5078260000000001,1.011077,1.819456,1.580237,6.161,2.429894,145.507872,1.327794,2.893948,2.67671,396.850785,0.421415,361.165915
2016-11-07,5.991198,1.195839,3.691235,1.223443,1.222013,1.220473,1.223072,10.279719,1.096299,26.36498,25.395733,26.594975,2.454187,13.744742,1.890821,1.221331,54.976985,1.903297,2.911586,13.106675,2.855461,1.40967,21.321596,2.203043,125.953765,1.795646,279.666028,1.381118,1.940271,2.248643,2.004956,2.358,2.070721,2.289147,0.819429,0.807502,1.288822,2.523786,1.392317,1.38556,2.96446,3.831816,1.50766,1.002925,1.826254,1.580362,6.172661,2.402992,145.47364,1.32659,2.886442,2.665129,394.398939,0.422333,361.283603
2016-11-08,5.991941,1.195988,3.698365,1.22359,1.22216,1.22062,1.223219,10.100913,1.089556,26.265874,25.398818,26.598315,2.412956,13.387384,1.89105,1.221494,55.15159,1.903496,2.911987,13.10825,2.858889,1.410505,21.271322,2.164731,125.989015,1.795861,283.832608,1.40002,1.948157,2.262578,2.020442,2.379504,2.091938,2.308892,0.844095,0.794944,1.309617,2.51552,1.387072,1.423777,2.972198,3.824622,1.551057,1.024126,1.878138,1.62301,6.338039,2.416855,149.695236,1.33161,2.90661,2.692823,399.772386,0.43036,366.803781
2016-11-09,5.99268,1.196133,3.707776,1.223741,1.222311,1.220771,1.223371,9.961494,1.098632,26.417872,25.401987,26.601593,2.38038,13.189454,1.891279,1.221621,55.368822,1.903701,2.91238,13.109868,2.86339,1.412057,21.358647,2.134857,126.037513,1.796081,284.780936,1.399602,1.951648,2.267472,2.02513,2.385338,2.097229,2.287611,0.838415,0.784272,1.29953,2.509524,1.373127,1.420951,2.94378,3.783298,1.564031,1.024259,1.883931,1.637393,6.395554,2.385469,150.974283,1.33245,2.90768,2.693149,399.659268,0.431039,368.777382
2016-11-10,5.993197,1.196216,3.654779,1.223892,1.222462,1.220922,1.223523,10.752681,1.062561,25.758656,25.405156,26.603614,2.561294,14.119495,1.89143,1.22153,54.100856,1.903906,2.912647,13.111487,2.839061,1.398393,20.908853,2.304608,125.831596,1.796302,279.761215,1.423403,1.948166,2.268443,2.030792,2.39729,2.112483,2.409342,0.880123,0.85037,1.364803,2.648087,1.494601,1.381412,3.178132,4.119526,1.529903,1.058598,1.823833,1.602215,6.264293,2.615501,147.646458,1.333427,2.924482,2.722409,406.444551,0.43097800000000003,360.550061
2016-11-11,5.993422,1.196329,3.610551,1.224038,1.222607,1.221067,1.223669,11.146777,1.048563,25.434623,25.408204,26.605328,2.656786,14.579083,1.891546,1.221461,53.016663,1.904102,2.912875,13.113043,2.818783,1.381978,20.648376,2.393332,125.641215,1.796514,269.099543,1.410471,1.933525,2.249138,2.012721,2.375338,2.092666,2.461164,0.840213,0.87536,1.377937,2.746438,1.546236,1.300375,3.278361,4.269767,1.460479,1.028002,1.719607,1.529358,5.986279,2.718779,140.933528,1.326754,2.905359,2.699889,402.713606,0.412108,344.573785
2016-11-14,5.995336,1.196742,3.593943,1.224477,1.223046,1.221506,1.22411,11.30846,1.033321,25.153126,25.417407,26.614296,2.686265,14.723638,1.892164,1.22176,52.614427,1.904694,2.913967,13.117739,2.811198,1.376648,20.445384,2.428067,125.599864,1.797154,256.916436,1.409551,1.924205,2.23668,2.00026,2.359553,2.078062,2.454302,0.831992,0.873916,1.378192,2.686935,1.55554,1.274695,3.307442,4.311368,1.452079,1.020754,1.684675,1.528503,5.971886,2.751279,140.097876,1.325101,2.902157,2.697054,402.447203,0.401768,332.145701
2016-11-15,5.995852,1.196849,3.590811,1.224624,1.223193,1.221652,1.224257,11.219245,1.034048,25.159153,25.420478,26.616717,2.643365,14.455352,1.892315,1.221867,52.540848,1.904892,2.914255,13.119306,2.809688,1.376716,20.440953,2.408929,125.598957,1.797368,257.982279,1.403885,1.921061,2.232194,1.99536,2.352815,2.07153,2.406669,0.819644,0.865903,1.353166,2.627473,1.528354,1.266093,3.272297,4.261576,1.462647,1.011354,1.683762,1.536219,6.021918,2.727732,141.342412,1.323487,2.896006,2.688668,400.857477,0.404243,333.753028
2016-11-16,5.996531,1.196985,3.611972,1.22477,1.223339,1.221798,1.224404,10.965755,1.066602,25.725795,25.423553,26.619544,2.586919,14.117884,1.892527,1.22191,53.021092,1.90509,2.914629,13.120876,2.81949,1.386644,20.817521,2.354515,125.723912,1.797581,260.062706,1.398045,1.923605,2.230265,1.990528,2.343393,2.059908,2.384558,0.826846,0.857761,1.34846,2.566894,1.49621,1.290885,3.226,4.186287,1.454798,1.010128,1.714053,1.534682,5.986411,2.686402,140.440515,1.324252,2.893511,2.682451,399.183006,0.405725,336.309503
2016-11-17,5.997018,1.197109,3.615235,1.224917,1.223485,1.221944,1.224551,10.980698,1.074821,25.868368,25.426622,26.621971,2.592272,14.087034,1.892668,1.221959,53.091566,1.905287,2.914943,13.122443,2.820834,1.388178,20.906628,2.357721,125.74987,1.797795,259.724035,1.393737,1.924877,2.23137,1.991256,2.343881,2.059953,2.368015,0.820475,0.851639,1.337233,2.578959,1.48649,1.285921,3.214279,4.181374,1.453385,1.005419,1.706262,1.531487,5.9766,2.68935,140.24996,1.32357,2.889685,2.676622,397.953291,0.402586,335.055669
2016-11-18,5.997949,1.197298,3.622687,1.225075,1.223643,1.222102,1.22471,11.018781,1.087452,26.120612,25.429939,26.626158,2.599755,14.06579,1.892955,1.222275,53.217318,1.905504,2.915435,13.124137,2.82506,1.396226,21.09661,2.3659,125.834985,1.798025,258.706504,1.399381,1.93167,2.239537,1.999347,2.353599,2.068857,2.388775,0.809825,0.855168,1.343384,2.596975,1.496787,1.269924,3.24236,4.217181,1.454371,0.999958,1.707019,1.534525,5.987414,2.718887,140.375729,1.326003,2.897274,2.685721,399.56716,0.401433,334.089436
2016-11-22,6.001487,1.197959,3.594465,1.225729,1.224297,1.222755,1.225366,11.156794,1.066569,25.765516,25.443632,26.64156,2.622771,14.204088,1.894039,1.223009,52.524848,1.906401,2.917226,13.131137,2.812846,1.393582,20.859698,2.395525,125.803539,1.798979,259.168086,1.396646,1.924695,2.230564,1.991414,2.344162,2.061224,2.411507,0.828685,0.869886,1.356804,2.61854,1.501716,1.252765,3.266667,4.25289,1.437164,1.008053,1.688705,1.517713,5.918111,2.745336,138.693383,1.323341,2.89116,2.679411,398.791134,0.401428,334.165054
2016-11-23,6.001777,1.198053,3.586839,1.225893,1.22446,1.222918,1.225531,11.124588,1.057475,25.610898,25.447058,26.643036,2.616036,14.185828,1.894163,1.222968,52.350329,1.906625,2.917445,13.132888,2.809001,1.392206,20.75617,2.388601,125.776809,1.799217,259.054123,1.40937,1.9283,2.238392,2.001014,2.358148,2.076022,2.444015,0.851914,0.885431,1.38761,2.651949,1.499378,1.249419,3.293926,4.285347,1.452731,1.024682,1.696928,1.540907,5.983757,2.76041,140.240932,1.325526,2.902862,2.696883,402.424664,0.400769,332.617575
2016-11-24,6.002362,1.198203,3.583815,1.226054,1.224621,1.223079,1.225692,11.202988,1.063963,25.743427,25.450433,26.646015,2.630812,14.189059,1.894364,1.22307,52.249297,1.906845,2.91782,13.134613,2.807653,1.397821,20.850664,2.405426,125.808115,1.799453,259.875265,1.413683,1.933046,2.245059,2.008299,2.367555,2.08539,2.441808,0.854487,0.894967,1.384778,2.664325,1.500254,1.238378,3.308969,4.303274,1.462266,1.027187,1.703119,1.552189,6.030812,2.781803,141.200294,1.326576,2.907236,2.702955,403.658193,0.402307,334.763073
2016-11-25,6.003188,1.198363,3.581723,1.226217,1.224784,1.223242,1.225856,11.222613,1.067951,25.837369,25.453849,26.649526,2.635568,14.224528,1.894606,1.223243,52.180619,1.907068,2.918253,13.136359,2.806804,1.40197,20.921991,2.409636,125.83852,1.799691,259.79438,1.416442,1.93518,2.247498,2.010833,2.370523,2.088254,2.446067,0.855981,0.896518,1.387178,2.658344,1.504495,1.259343,3.314781,4.314427,1.466933,1.029308,1.7082870000000001,1.557545,6.049962,2.788163,141.494318,1.327266,2.91009,2.70686,404.445066,0.402132,334.445123
2016-11-28,6.00567,1.198853,3.588561,1.226707,1.225273,1.223731,1.226347,11.172155,1.074329,25.954554,25.464106,26.660555,2.624267,14.217766,1.895381,1.223733,52.337825,1.90774,2.919563,13.141601,2.810549,1.404034,21.001343,2.398814,125.911694,1.800405,259.473067,1.4179060000000001,1.937917,2.250754,2.013645,2.373739,2.090877,2.454028,0.834487,0.890052,1.384224,2.653551,1.507952,1.272742,3.313223,4.311773,1.470101,1.019202,1.711164,1.563268,6.070635,2.780777,141.828461,1.328517,2.9130219999999998,2.709787,404.860534,0.402427,333.937051
2016-11-29,6.006343,1.198994,3.593993,1.22687,1.225436,1.223894,1.226511,11.159043,1.067768,25.860745,25.46753,26.663685,2.623063,14.194349,1.895612,1.223868,52.473245,1.907963,2.919934,13.143352,2.813093,1.404292,20.950263,2.396001,125.938797,1.800643,259.12109,1.417991,1.938434,2.251543,2.014331,2.374725,2.091777,2.449306,0.849946,0.889913,1.389249,2.663058,1.489554,1.274515,3.298204,4.291714,1.475051,1.026777,1.70649,1.567564,6.088911,2.760788,142.242642,1.328989,2.913712,2.710327,404.884139,0.4011,333.942944
2016-11-30,6.007166,1.199158,3.599239,1.227034,1.2256,1.224058,1.226676,11.147146,1.066472,25.854035,25.470964,26.667261,2.619668,14.243147,1.89585,1.224055,52.594234,1.908188,2.920325,13.145107,2.815693,1.404853,20.956471,2.393446,125.969438,1.800883,259.331835,1.417962,1.938601,2.25115,2.013497,2.373312,2.090075,2.455188,0.82922,0.874407,1.387112,2.657454,1.496562,1.27882,3.305217,4.294096,1.472965,1.014647,1.70313,1.562466,6.070866,2.762042,141.973461,1.329588,2.914492,2.710792,404.877062,0.402461,334.474241
2016-12-01,6.008051,1.199326,3.60455,1.2272,1.225766,1.224223,1.226842,11.110788,1.06534,25.860914,25.474428,26.670672,2.610464,14.138411,1.896132,1.2244,52.697543,1.908415,2.920644,13.146878,2.818813,1.408477,20.99055,2.385711,126.01804,1.801124,259.282629,1.416048,1.93945,2.251032,2.012845,2.371821,2.088241,2.454809,0.840752,0.887878,1.386757,2.654887,1.494442,1.294216,3.288468,4.278059,1.472061,1.023399,1.712967,1.555592,6.05647,2.754871,141.744279,1.329911,2.913627,2.708653,404.329863,0.402558,334.10898
2016-12-02,6.008957,1.199488,3.599607,1.227363,1.225929,1.224386,1.227006,11.219218,1.057104,25.724846,25.477853,26.675126,2.631798,14.340804,1.896436,1.224586,52.568392,1.908639,2.92116,13.148627,2.816749,1.407469,20.912485,2.408984,126.019034,1.801363,258.594104,1.413396,1.937516,2.248401,2.010428,2.368872,2.08553,2.463627,0.802361,0.90568,1.38458,2.679541,1.49973,1.281963,3.305163,4.302097,1.458193,1.006737,1.699195,1.547008,6.006473,2.777252,140.415038,1.328975,2.910358,2.704453,403.577296,0.402777,332.525524
2016-12-05,6.011493,1.199989,3.601005,1.227855,1.22642,1.224877,1.227499,11.164836,1.055186,25.721562,25.488158,26.686093,2.621965,14.291058,1.897206,1.225115,52.568587,1.909314,2.922343,13.153893,2.818041,1.410434,20.934468,2.397308,126.083514,1.80208,256.799878,1.407602,1.934017,2.240832,2.0016,2.356117,2.07247,2.438835,0.803691,0.903047,1.377227,2.631853,1.495397,1.291842,3.29347,4.282425,1.447439,1.006637,1.673317,1.538918,5.96795,2.759983,139.326062,1.328198,2.905189,2.696495,401.940597,0.40102,330.290133
2016-12-06,6.012332,1.200157,3.605915,1.228019,1.226584,1.225041,1.227664,11.122514,1.051386,25.678719,25.491594,26.689801,2.614486,14.391285,1.897465,1.225273,52.681645,1.909543,2.922749,13.155649,2.820453,1.412033,20.92391,2.388219,126.11894,1.80232,256.12353,1.413765,1.937798,2.246732,2.007925,2.364688,2.081046,2.440942,0.808614,0.904867,1.381293,2.632885,1.512262,1.290032,3.303903,4.296281,1.45961,1.014433,1.674709,1.553286,6.019991,2.76343,140.506586,1.330142,2.912207,2.705779,403.670796,0.402401,329.785129
